fix_id,tag.local.identifier,species,animal,date,start_datetime,stop_datetime,num_fixes,length_sec,start_time,stop_time
883,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 13:31:41,2023-07-02 13:31:41,1,0,2024-03-22 13:31:41,2024-03-22 13:31:41
884,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 13:33:08,2023-07-02 13:33:08,1,0,2024-03-22 13:33:08,2024-03-22 13:33:08
885,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 13:34:40,2023-07-02 13:34:40,1,0,2024-03-22 13:34:40,2024-03-22 13:34:40
886,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 13:36:11,2023-07-02 13:36:11,1,0,2024-03-22 13:36:11,2024-03-22 13:36:11
887,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 13:38:03,2023-07-02 13:38:03,1,0,2024-03-22 13:38:03,2024-03-22 13:38:03
888,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 13:39:13,2023-07-02 13:39:13,1,0,2024-03-22 13:39:13,2024-03-22 13:39:13
889,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 13:40:43,2023-07-02 13:40:43,1,0,2024-03-22 13:40:43,2024-03-22 13:40:43
890,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 13:42:12,2023-07-02 13:42:12,1,0,2024-03-22 13:42:12,2024-03-22 13:42:12
891,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 13:43:41,2023-07-02 13:43:41,1,0,2024-03-22 13:43:41,2024-03-22 13:43:41
892,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 13:45:40,2023-07-02 13:45:40,1,0,2024-03-22 13:45:40,2024-03-22 13:45:40
893,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 13:46:38,2023-07-02 13:46:38,1,0,2024-03-22 13:46:38,2024-03-22 13:46:38
894,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 13:48:06,2023-07-02 13:48:06,1,0,2024-03-22 13:48:06,2024-03-22 13:48:06
895,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 13:49:36,2023-07-02 13:49:36,1,0,2024-03-22 13:49:36,2024-03-22 13:49:36
896,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 13:51:06,2023-07-02 13:51:06,1,0,2024-03-22 13:51:06,2024-03-22 13:51:06
897,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 13:52:36,2023-07-02 13:52:36,1,0,2024-03-22 13:52:36,2024-03-22 13:52:36
898,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 13:54:11,2023-07-02 13:54:11,1,0,2024-03-22 13:54:11,2024-03-22 13:54:11
899,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 13:55:39,2023-07-02 13:55:39,1,0,2024-03-22 13:55:39,2024-03-22 13:55:39
900,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 13:57:10,2023-07-02 13:57:10,1,0,2024-03-22 13:57:10,2024-03-22 13:57:10
901,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 13:58:39,2023-07-02 13:58:39,1,0,2024-03-22 13:58:39,2024-03-22 13:58:39
902,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:00:08,2023-07-02 14:00:08,1,0,2024-03-22 14:00:08,2024-03-22 14:00:08
903,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:01:39,2023-07-02 14:01:39,1,0,2024-03-22 14:01:39,2024-03-22 14:01:39
904,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:03:11,2023-07-02 14:03:11,1,0,2024-03-22 14:03:11,2024-03-22 14:03:11
905,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:04:38,2023-07-02 14:04:38,1,0,2024-03-22 14:04:38,2024-03-22 14:04:38
906,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:06:08,2023-07-02 14:06:08,1,0,2024-03-22 14:06:08,2024-03-22 14:06:08
907,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:07:38,2023-07-02 14:07:38,1,0,2024-03-22 14:07:38,2024-03-22 14:07:38
908,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:09:10,2023-07-02 14:09:10,1,0,2024-03-22 14:09:10,2024-03-22 14:09:10
909,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:10:41,2023-07-02 14:10:41,1,0,2024-03-22 14:10:41,2024-03-22 14:10:41
910,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:12:09,2023-07-02 14:12:09,1,0,2024-03-22 14:12:09,2024-03-22 14:12:09
911,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:13:37,2023-07-02 14:13:37,1,0,2024-03-22 14:13:37,2024-03-22 14:13:37
912,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:15:06,2023-07-02 14:15:06,1,0,2024-03-22 14:15:06,2024-03-22 14:15:06
913,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:16:41,2023-07-02 14:16:41,1,0,2024-03-22 14:16:41,2024-03-22 14:16:41
914,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:18:09,2023-07-02 14:18:09,1,0,2024-03-22 14:18:09,2024-03-22 14:18:09
915,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:19:37,2023-07-02 14:19:37,1,0,2024-03-22 14:19:37,2024-03-22 14:19:37
916,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:21:06,2023-07-02 14:21:06,1,0,2024-03-22 14:21:06,2024-03-22 14:21:06
917,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:22:36,2023-07-02 14:22:36,1,0,2024-03-22 14:22:36,2024-03-22 14:22:36
918,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:24:16,2023-07-02 14:24:16,1,0,2024-03-22 14:24:16,2024-03-22 14:24:16
919,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:25:41,2023-07-02 14:25:41,1,0,2024-03-22 14:25:41,2024-03-22 14:25:41
920,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:27:12,2023-07-02 14:27:12,1,0,2024-03-22 14:27:12,2024-03-22 14:27:12
921,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:28:48,2023-07-02 14:28:48,1,0,2024-03-22 14:28:48,2024-03-22 14:28:48
922,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:30:13,2023-07-02 14:30:13,1,0,2024-03-22 14:30:13,2024-03-22 14:30:13
923,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:31:37,2023-07-02 14:31:37,1,0,2024-03-22 14:31:37,2024-03-22 14:31:37
924,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:33:12,2023-07-02 14:33:12,1,0,2024-03-22 14:33:12,2024-03-22 14:33:12
925,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:34:44,2023-07-02 14:34:44,1,0,2024-03-22 14:34:44,2024-03-22 14:34:44
926,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:36:16,2023-07-02 14:36:16,1,0,2024-03-22 14:36:16,2024-03-22 14:36:16
927,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:37:44,2023-07-02 14:37:44,1,0,2024-03-22 14:37:44,2024-03-22 14:37:44
928,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:39:16,2023-07-02 14:39:16,1,0,2024-03-22 14:39:16,2024-03-22 14:39:16
929,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:40:46,2023-07-02 14:40:46,1,0,2024-03-22 14:40:46,2024-03-22 14:40:46
930,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:42:09,2023-07-02 14:42:09,1,0,2024-03-22 14:42:09,2024-03-22 14:42:09
931,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:44:38,2023-07-02 14:44:38,1,0,2024-03-22 14:44:38,2024-03-22 14:44:38
932,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:45:08,2023-07-02 14:45:08,1,0,2024-03-22 14:45:08,2024-03-22 14:45:08
933,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:46:50,2023-07-02 14:46:50,1,0,2024-03-22 14:46:50,2024-03-22 14:46:50
934,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:48:15,2023-07-02 14:48:15,1,0,2024-03-22 14:48:15,2024-03-22 14:48:15
935,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:49:46,2023-07-02 14:49:46,1,0,2024-03-22 14:49:46,2024-03-22 14:49:46
936,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:51:18,2023-07-02 14:51:18,1,0,2024-03-22 14:51:18,2024-03-22 14:51:18
937,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:52:43,2023-07-02 14:52:43,1,0,2024-03-22 14:52:43,2024-03-22 14:52:43
938,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:54:19,2023-07-02 14:54:19,1,0,2024-03-22 14:54:19,2024-03-22 14:54:19
939,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:55:40,2023-07-02 14:55:40,1,0,2024-03-22 14:55:40,2024-03-22 14:55:40
940,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:57:15,2023-07-02 14:57:15,1,0,2024-03-22 14:57:15,2024-03-22 14:57:15
941,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 14:58:49,2023-07-02 14:58:49,1,0,2024-03-22 14:58:49,2024-03-22 14:58:49
942,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 15:00:11,2023-07-02 15:00:11,1,0,2024-03-22 15:00:11,2024-03-22 15:00:11
943,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 15:01:42,2023-07-02 15:01:42,1,0,2024-03-22 15:01:42,2024-03-22 15:01:42
944,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 15:03:10,2023-07-02 15:03:10,1,0,2024-03-22 15:03:10,2024-03-22 15:03:10
945,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 15:04:37,2023-07-02 15:04:37,1,0,2024-03-22 15:04:37,2024-03-22 15:04:37
946,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 15:06:11,2023-07-02 15:06:11,1,0,2024-03-22 15:06:11,2024-03-22 15:06:11
947,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 15:07:44,2023-07-02 15:07:44,1,0,2024-03-22 15:07:44,2024-03-22 15:07:44
948,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 15:09:14,2023-07-02 15:09:14,1,0,2024-03-22 15:09:14,2024-03-22 15:09:14
949,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 15:10:39,2023-07-02 15:10:39,1,0,2024-03-22 15:10:39,2024-03-22 15:10:39
950,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 15:12:09,2023-07-02 15:12:09,1,0,2024-03-22 15:12:09,2024-03-22 15:12:09
951,9374,Homo sapiens,TEST,2023-07-02,2023-07-02 15:13:40,2023-07-02 15:13:40,1,0,2024-03-22 15:13:40,2024-03-22 15:13:40
952,9375,Homo sapiens,TEST,2023-07-01,2023-07-02 00:00:10,2023-07-02 00:00:10,1,0,2024-03-22 00:00:10,2024-03-22 00:00:10
953,9375,Homo sapiens,TEST,2023-07-01,2023-07-02 00:15:12,2023-07-02 00:15:12,1,0,2024-03-22 00:15:12,2024-03-22 00:15:12
954,9375,Homo sapiens,TEST,2023-07-01,2023-07-02 00:30:07,2023-07-02 00:30:07,1,0,2024-03-22 00:30:07,2024-03-22 00:30:07
955,9375,Homo sapiens,TEST,2023-07-01,2023-07-02 00:45:18,2023-07-02 00:45:18,1,0,2024-03-22 00:45:18,2024-03-22 00:45:18
956,9375,Homo sapiens,TEST,2023-07-01,2023-07-02 01:00:21,2023-07-02 01:00:21,1,0,2024-03-22 01:00:21,2024-03-22 01:00:21
957,9375,Homo sapiens,TEST,2023-07-01,2023-07-02 01:15:26,2023-07-02 01:15:26,1,0,2024-03-22 01:15:26,2024-03-22 01:15:26
958,9375,Homo sapiens,TEST,2023-07-01,2023-07-02 01:30:18,2023-07-02 01:30:18,1,0,2024-03-22 01:30:18,2024-03-22 01:30:18
959,9375,Homo sapiens,TEST,2023-07-01,2023-07-02 01:45:23,2023-07-02 01:45:23,1,0,2024-03-22 01:45:23,2024-03-22 01:45:23
960,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 02:00:09,2023-07-02 02:00:09,1,0,2024-03-22 02:00:09,2024-03-22 02:00:09
961,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 02:15:18,2023-07-02 02:15:18,1,0,2024-03-22 02:15:18,2024-03-22 02:15:18
962,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 02:30:09,2023-07-02 02:30:09,1,0,2024-03-22 02:30:09,2024-03-22 02:30:09
963,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 02:45:10,2023-07-02 02:45:10,1,0,2024-03-22 02:45:10,2024-03-22 02:45:10
964,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 03:00:12,2023-07-02 03:00:12,1,0,2024-03-22 03:00:12,2024-03-22 03:00:12
965,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 03:15:14,2023-07-02 03:15:14,1,0,2024-03-22 03:15:14,2024-03-22 03:15:14
966,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 03:30:12,2023-07-02 03:30:12,1,0,2024-03-22 03:30:12,2024-03-22 03:30:12
967,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 03:45:12,2023-07-02 03:45:12,1,0,2024-03-22 03:45:12,2024-03-22 03:45:12
968,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 04:00:23,2023-07-02 04:00:23,1,0,2024-03-22 04:00:23,2024-03-22 04:00:23
969,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 04:15:09,2023-07-02 04:15:09,1,0,2024-03-22 04:15:09,2024-03-22 04:15:09
970,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 04:30:13,2023-07-02 04:30:13,1,0,2024-03-22 04:30:13,2024-03-22 04:30:13
971,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 04:45:07,2023-07-02 04:45:07,1,0,2024-03-22 04:45:07,2024-03-22 04:45:07
972,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 05:00:14,2023-07-02 05:00:14,1,0,2024-03-22 05:00:14,2024-03-22 05:00:14
973,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 05:16:07,2023-07-02 05:16:07,1,0,2024-03-22 05:16:07,2024-03-22 05:16:07
974,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 05:30:15,2023-07-02 05:30:15,1,0,2024-03-22 05:30:15,2024-03-22 05:30:15
975,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 05:45:15,2023-07-02 05:45:15,1,0,2024-03-22 05:45:15,2024-03-22 05:45:15
976,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 06:00:18,2023-07-02 06:00:18,1,0,2024-03-22 06:00:18,2024-03-22 06:00:18
977,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 06:15:16,2023-07-02 06:15:16,1,0,2024-03-22 06:15:16,2024-03-22 06:15:16
978,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 06:30:15,2023-07-02 06:30:15,1,0,2024-03-22 06:30:15,2024-03-22 06:30:15
979,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 06:45:11,2023-07-02 06:45:11,1,0,2024-03-22 06:45:11,2024-03-22 06:45:11
980,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:00:11,2023-07-02 07:00:11,1,0,2024-03-22 07:00:11,2024-03-22 07:00:11
981,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:01:42,2023-07-02 07:01:42,1,0,2024-03-22 07:01:42,2024-03-22 07:01:42
982,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:03:16,2023-07-02 07:03:16,1,0,2024-03-22 07:03:16,2024-03-22 07:03:16
983,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:04:44,2023-07-02 07:04:44,1,0,2024-03-22 07:04:44,2024-03-22 07:04:44
984,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:06:09,2023-07-02 07:06:09,1,0,2024-03-22 07:06:09,2024-03-22 07:06:09
985,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:07:39,2023-07-02 07:07:39,1,0,2024-03-22 07:07:39,2024-03-22 07:07:39
986,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:09:10,2023-07-02 07:09:10,1,0,2024-03-22 07:09:10,2024-03-22 07:09:10
987,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:10:39,2023-07-02 07:10:39,1,0,2024-03-22 07:10:39,2024-03-22 07:10:39
988,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:12:10,2023-07-02 07:12:10,1,0,2024-03-22 07:12:10,2024-03-22 07:12:10
989,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:13:46,2023-07-02 07:13:46,1,0,2024-03-22 07:13:46,2024-03-22 07:13:46
990,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:15:18,2023-07-02 07:15:18,1,0,2024-03-22 07:15:18,2024-03-22 07:15:18
991,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:16:42,2023-07-02 07:16:42,1,0,2024-03-22 07:16:42,2024-03-22 07:16:42
992,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:18:08,2023-07-02 07:18:08,1,0,2024-03-22 07:18:08,2024-03-22 07:18:08
993,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:19:36,2023-07-02 07:19:36,1,0,2024-03-22 07:19:36,2024-03-22 07:19:36
994,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:21:06,2023-07-02 07:21:06,1,0,2024-03-22 07:21:06,2024-03-22 07:21:06
995,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:22:36,2023-07-02 07:22:36,1,0,2024-03-22 07:22:36,2024-03-22 07:22:36
996,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:24:07,2023-07-02 07:24:07,1,0,2024-03-22 07:24:07,2024-03-22 07:24:07
997,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:25:36,2023-07-02 07:25:36,1,0,2024-03-22 07:25:36,2024-03-22 07:25:36
998,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:27:06,2023-07-02 07:27:06,1,0,2024-03-22 07:27:06,2024-03-22 07:27:06
999,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:28:41,2023-07-02 07:28:41,1,0,2024-03-22 07:28:41,2024-03-22 07:28:41
1000,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:30:10,2023-07-02 07:30:10,1,0,2024-03-22 07:30:10,2024-03-22 07:30:10
1001,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:31:36,2023-07-02 07:31:36,1,0,2024-03-22 07:31:36,2024-03-22 07:31:36
1002,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:33:06,2023-07-02 07:33:06,1,0,2024-03-22 07:33:06,2024-03-22 07:33:06
1003,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:34:36,2023-07-02 07:34:36,1,0,2024-03-22 07:34:36,2024-03-22 07:34:36
1004,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:36:12,2023-07-02 07:36:12,1,0,2024-03-22 07:36:12,2024-03-22 07:36:12
1005,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:38:16,2023-07-02 07:38:16,1,0,2024-03-22 07:38:16,2024-03-22 07:38:16
1006,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:39:06,2023-07-02 07:39:06,1,0,2024-03-22 07:39:06,2024-03-22 07:39:06
1007,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:40:36,2023-07-02 07:40:36,1,0,2024-03-22 07:40:36,2024-03-22 07:40:36
1008,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:42:09,2023-07-02 07:42:09,1,0,2024-03-22 07:42:09,2024-03-22 07:42:09
1009,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:43:39,2023-07-02 07:43:39,1,0,2024-03-22 07:43:39,2024-03-22 07:43:39
1010,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:45:06,2023-07-02 07:45:06,1,0,2024-03-22 07:45:06,2024-03-22 07:45:06
1011,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:46:36,2023-07-02 07:46:36,1,0,2024-03-22 07:46:36,2024-03-22 07:46:36
1012,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:48:26,2023-07-02 07:48:26,1,0,2024-03-22 07:48:26,2024-03-22 07:48:26
1013,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:49:37,2023-07-02 07:49:37,1,0,2024-03-22 07:49:37,2024-03-22 07:49:37
1014,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:51:06,2023-07-02 07:51:06,1,0,2024-03-22 07:51:06,2024-03-22 07:51:06
1015,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:52:38,2023-07-02 07:52:38,1,0,2024-03-22 07:52:38,2024-03-22 07:52:38
1016,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:54:09,2023-07-02 07:54:09,1,0,2024-03-22 07:54:09,2024-03-22 07:54:09
1017,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:55:40,2023-07-02 07:55:40,1,0,2024-03-22 07:55:40,2024-03-22 07:55:40
1018,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:57:06,2023-07-02 07:57:06,1,0,2024-03-22 07:57:06,2024-03-22 07:57:06
1019,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 07:58:36,2023-07-02 07:58:36,1,0,2024-03-22 07:58:36,2024-03-22 07:58:36
1020,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 08:00:10,2023-07-02 08:00:10,1,0,2024-03-22 08:00:10,2024-03-22 08:00:10
1021,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 08:01:37,2023-07-02 08:01:37,1,0,2024-03-22 08:01:37,2024-03-22 08:01:37
1022,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 08:03:09,2023-07-02 08:03:09,1,0,2024-03-22 08:03:09,2024-03-22 08:03:09
1023,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 08:04:37,2023-07-02 08:04:37,1,0,2024-03-22 08:04:37,2024-03-22 08:04:37
1024,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 08:06:07,2023-07-02 08:06:07,1,0,2024-03-22 08:06:07,2024-03-22 08:06:07
1025,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 08:07:36,2023-07-02 08:07:36,1,0,2024-03-22 08:07:36,2024-03-22 08:07:36
1026,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 08:09:06,2023-07-02 08:09:06,1,0,2024-03-22 08:09:06,2024-03-22 08:09:06
1027,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 08:10:36,2023-07-02 08:10:36,1,0,2024-03-22 08:10:36,2024-03-22 08:10:36
1028,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 08:12:11,2023-07-02 08:12:11,1,0,2024-03-22 08:12:11,2024-03-22 08:12:11
1029,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 08:13:40,2023-07-02 08:13:40,1,0,2024-03-22 08:13:40,2024-03-22 08:13:40
1030,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 08:15:10,2023-07-02 08:15:10,1,0,2024-03-22 08:15:10,2024-03-22 08:15:10
1031,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 08:16:41,2023-07-02 08:16:41,1,0,2024-03-22 08:16:41,2024-03-22 08:16:41
1032,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 08:18:06,2023-07-02 08:18:06,1,0,2024-03-22 08:18:06,2024-03-22 08:18:06
1033,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 08:19:36,2023-07-02 08:19:36,1,0,2024-03-22 08:19:36,2024-03-22 08:19:36
1034,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 08:21:07,2023-07-02 08:21:07,1,0,2024-03-22 08:21:07,2024-03-22 08:21:07
1035,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 08:22:37,2023-07-02 08:22:37,1,0,2024-03-22 08:22:37,2024-03-22 08:22:37
1036,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 08:24:06,2023-07-02 08:24:06,1,0,2024-03-22 08:24:06,2024-03-22 08:24:06
1037,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 08:25:39,2023-07-02 08:25:39,1,0,2024-03-22 08:25:39,2024-03-22 08:25:39
1038,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 08:27:11,2023-07-02 08:27:11,1,0,2024-03-22 08:27:11,2024-03-22 08:27:11
1039,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 08:28:42,2023-07-02 08:28:42,1,0,2024-03-22 08:28:42,2024-03-22 08:28:42
1040,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 08:30:12,2023-07-02 08:30:12,1,0,2024-03-22 08:30:12,2024-03-22 08:30:12
1041,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 08:31:39,2023-07-02 08:31:39,1,0,2024-03-22 08:31:39,2024-03-22 08:31:39
1042,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 08:33:12,2023-07-02 08:33:12,1,0,2024-03-22 08:33:12,2024-03-22 08:33:12
1043,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 08:34:38,2023-07-02 08:34:38,1,0,2024-03-22 08:34:38,2024-03-22 08:34:38
1044,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 08:36:12,2023-07-02 08:36:12,1,0,2024-03-22 08:36:12,2024-03-22 08:36:12
1045,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 08:37:48,2023-07-02 08:37:48,1,0,2024-03-22 08:37:48,2024-03-22 08:37:48
1046,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 08:39:14,2023-07-02 08:39:14,1,0,2024-03-22 08:39:14,2024-03-22 08:39:14
1047,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 08:40:43,2023-07-02 08:40:43,1,0,2024-03-22 08:40:43,2024-03-22 08:40:43
1048,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 08:42:45,2023-07-02 08:42:45,1,0,2024-03-22 08:42:45,2024-03-22 08:42:45
1049,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 08:43:38,2023-07-02 08:43:38,1,0,2024-03-22 08:43:38,2024-03-22 08:43:38
1050,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 08:45:07,2023-07-02 08:45:07,1,0,2024-03-22 08:45:07,2024-03-22 08:45:07
1051,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 08:46:37,2023-07-02 08:46:37,1,0,2024-03-22 08:46:37,2024-03-22 08:46:37
1052,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 08:48:08,2023-07-02 08:48:08,1,0,2024-03-22 08:48:08,2024-03-22 08:48:08
1053,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 08:49:39,2023-07-02 08:49:39,1,0,2024-03-22 08:49:39,2024-03-22 08:49:39
1054,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 08:51:06,2023-07-02 08:51:06,1,0,2024-03-22 08:51:06,2024-03-22 08:51:06
1055,9375,Homo sapiens,TEST,2023-07-02,2023-07-02 08:52:36,2023-07-02 08:52:36,1,0,2024-03-22 08:52:36,2024-03-22 08:52:36
