"","individual.local.identifier","tag.local.identifier","study.local.timestamp","date"
"558","TEST",9437,2023-07-02 11:42:11,2023-07-02
"559","TEST",9437,2023-07-02 11:43:41,2023-07-02
"560","TEST",9437,2023-07-02 11:45:09,2023-07-02
"561","TEST",9437,2023-07-02 11:46:39,2023-07-02
"562","TEST",9437,2023-07-02 11:48:08,2023-07-02
"563","TEST",9437,2023-07-02 11:49:40,2023-07-02
"564","TEST",9437,2023-07-02 11:51:09,2023-07-02
"565","TEST",9437,2023-07-02 11:52:38,2023-07-02
"566","TEST",9437,2023-07-02 11:54:11,2023-07-02
"567","TEST",9437,2023-07-02 11:55:41,2023-07-02
"568","TEST",9437,2023-07-02 11:57:10,2023-07-02
"569","TEST",9437,2023-07-02 11:58:43,2023-07-02
"570","TEST",9437,2023-07-02 12:00:11,2023-07-02
"571","TEST",9437,2023-07-02 12:01:41,2023-07-02
"572","TEST",9437,2023-07-02 12:03:09,2023-07-02
"573","TEST",9437,2023-07-02 12:04:40,2023-07-02
"574","TEST",9437,2023-07-02 12:06:10,2023-07-02
"575","TEST",9437,2023-07-02 12:07:47,2023-07-02
"576","TEST",9437,2023-07-02 12:09:13,2023-07-02
"577","TEST",9437,2023-07-02 12:10:40,2023-07-02
"578","TEST",9437,2023-07-02 12:12:10,2023-07-02
"579","TEST",9437,2023-07-02 12:13:40,2023-07-02
"580","TEST",9437,2023-07-02 12:15:09,2023-07-02
"581","TEST",9437,2023-07-02 12:16:36,2023-07-02
"582","TEST",9437,2023-07-02 12:18:06,2023-07-02
"583","TEST",9437,2023-07-02 12:19:39,2023-07-02
"584","TEST",9437,2023-07-02 12:21:08,2023-07-02
"585","TEST",9437,2023-07-02 12:22:56,2023-07-02
"586","TEST",9437,2023-07-02 12:24:23,2023-07-02
"587","TEST",9437,2023-07-02 12:25:40,2023-07-02
"588","TEST",9437,2023-07-02 12:27:10,2023-07-02
"589","TEST",9437,2023-07-02 12:28:40,2023-07-02
"590","TEST",9437,2023-07-02 12:30:19,2023-07-02
"591","TEST",9437,2023-07-02 12:31:43,2023-07-02
"592","TEST",9437,2023-07-02 12:33:10,2023-07-02
"593","TEST",9437,2023-07-02 12:34:42,2023-07-02
"594","TEST",9437,2023-07-02 12:36:12,2023-07-02
"595","TEST",9437,2023-07-02 12:37:39,2023-07-02
"596","TEST",9437,2023-07-02 12:39:08,2023-07-02
"597","TEST",9437,2023-07-02 12:40:41,2023-07-02
"598","TEST",9437,2023-07-02 12:42:12,2023-07-02
"599","TEST",9437,2023-07-02 12:43:36,2023-07-02
"600","TEST",9437,2023-07-02 12:45:06,2023-07-02
"601","TEST",9437,2023-07-02 12:46:41,2023-07-02
"602","TEST",9437,2023-07-02 12:48:11,2023-07-02
"603","TEST",9437,2023-07-02 12:49:50,2023-07-02
"604","TEST",9437,2023-07-02 12:51:11,2023-07-02
"605","TEST",9437,2023-07-02 12:52:41,2023-07-02
"606","TEST",9437,2023-07-02 12:54:11,2023-07-02
"607","TEST",9437,2023-07-02 12:55:37,2023-07-02
"608","TEST",9437,2023-07-02 12:57:08,2023-07-02
"609","TEST",9437,2023-07-02 12:58:40,2023-07-02
"610","TEST",9437,2023-07-02 13:00:12,2023-07-02
"611","TEST",9437,2023-07-02 13:01:42,2023-07-02
"612","TEST",9437,2023-07-02 13:03:11,2023-07-02
"613","TEST",9437,2023-07-02 13:04:41,2023-07-02
"614","TEST",9437,2023-07-02 13:06:13,2023-07-02
"615","TEST",9437,2023-07-02 13:07:57,2023-07-02
"616","TEST",9437,2023-07-02 13:09:16,2023-07-02
"617","TEST",9437,2023-07-02 13:10:42,2023-07-02
"618","TEST",9437,2023-07-02 13:12:11,2023-07-02
"619","TEST",9437,2023-07-02 13:13:49,2023-07-02
"620","TEST",9437,2023-07-02 13:15:12,2023-07-02
"621","TEST",9437,2023-07-02 13:16:37,2023-07-02
"622","TEST",9437,2023-07-02 13:18:07,2023-07-02
"623","TEST",9437,2023-07-02 13:19:46,2023-07-02
"624","TEST",9437,2023-07-02 13:21:12,2023-07-02
"625","TEST",9437,2023-07-02 13:22:44,2023-07-02
"626","TEST",9437,2023-07-02 13:24:15,2023-07-02
"627","TEST",9437,2023-07-02 13:25:43,2023-07-02
"628","TEST",9437,2023-07-02 13:27:13,2023-07-02
"629","TEST",9437,2023-07-02 13:28:42,2023-07-02
"630","TEST",9437,2023-07-02 13:30:08,2023-07-02
"631","TEST",9437,2023-07-02 13:31:45,2023-07-02
"632","TEST",9437,2023-07-02 13:33:14,2023-07-02
"633","TEST",9437,2023-07-02 13:34:40,2023-07-02
"634","TEST",9437,2023-07-02 13:36:13,2023-07-02
"635","TEST",9437,2023-07-02 13:37:54,2023-07-02
"636","TEST",9437,2023-07-02 13:39:13,2023-07-02
"637","TEST",9437,2023-07-02 13:40:45,2023-07-02
"638","TEST",9437,2023-07-02 13:42:13,2023-07-02
"639","TEST",9437,2023-07-02 13:43:43,2023-07-02
"640","TEST",9437,2023-07-02 13:45:11,2023-07-02
"641","TEST",9437,2023-07-02 13:46:43,2023-07-02
"642","TEST",9437,2023-07-02 13:48:12,2023-07-02
"643","TEST",9437,2023-07-02 13:49:43,2023-07-02
"644","TEST",9437,2023-07-02 13:51:24,2023-07-02
"645","TEST",9437,2023-07-02 13:52:50,2023-07-02
"646","TEST",9437,2023-07-02 13:54:14,2023-07-02
"647","TEST",9437,2023-07-02 13:55:42,2023-07-02
"648","TEST",9437,2023-07-02 13:57:09,2023-07-02
"649","TEST",9437,2023-07-02 13:58:47,2023-07-02
"650","TEST",9437,2023-07-02 14:00:17,2023-07-02
"651","TEST",9437,2023-07-02 14:01:43,2023-07-02
"652","TEST",9437,2023-07-02 14:03:09,2023-07-02
"653","TEST",9437,2023-07-02 14:04:41,2023-07-02
"654","TEST",9437,2023-07-02 14:06:14,2023-07-02
"655","TEST",9437,2023-07-02 14:07:48,2023-07-02
"656","TEST",9437,2023-07-02 14:09:28,2023-07-02
"657","TEST",9437,2023-07-02 14:10:43,2023-07-02
"658","TEST",9437,2023-07-02 14:12:14,2023-07-02
"659","TEST",9437,2023-07-02 14:13:46,2023-07-02
"660","TEST",9437,2023-07-02 14:15:21,2023-07-02
"661","TEST",9437,2023-07-02 14:17:09,2023-07-02
"662","TEST",9437,2023-07-02 14:18:10,2023-07-02
"663","TEST",9437,2023-07-02 14:19:51,2023-07-02
"664","TEST",9437,2023-07-02 14:21:11,2023-07-02
"665","TEST",9437,2023-07-02 14:22:57,2023-07-02
"666","TEST",9437,2023-07-02 14:24:15,2023-07-02
"667","TEST",9437,2023-07-02 14:26:20,2023-07-02
"668","TEST",9437,2023-07-02 14:27:33,2023-07-02
"669","TEST",9437,2023-07-02 14:28:45,2023-07-02
"670","TEST",9437,2023-07-02 14:30:10,2023-07-02
"671","TEST",9437,2023-07-02 14:31:43,2023-07-02
"672","TEST",9437,2023-07-02 14:33:12,2023-07-02
"673","TEST",9437,2023-07-02 14:34:40,2023-07-02
"674","TEST",9437,2023-07-02 14:36:10,2023-07-02
"675","TEST",9437,2023-07-02 14:37:37,2023-07-02
"676","TEST",9437,2023-07-02 14:39:08,2023-07-02
"677","TEST",9437,2023-07-02 14:40:37,2023-07-02
"678","TEST",9437,2023-07-02 14:42:12,2023-07-02
"679","TEST",9437,2023-07-02 14:43:38,2023-07-02
"680","TEST",9437,2023-07-02 14:45:08,2023-07-02
"681","TEST",9437,2023-07-02 14:46:37,2023-07-02
"682","TEST",9437,2023-07-02 14:48:07,2023-07-02
"683","TEST",9437,2023-07-02 14:49:37,2023-07-02
"684","TEST",9437,2023-07-02 14:51:07,2023-07-02
"685","TEST",9437,2023-07-02 14:52:44,2023-07-02
"686","TEST",9437,2023-07-02 14:54:11,2023-07-02
"687","TEST",9437,2023-07-02 14:55:40,2023-07-02
"688","TEST",9437,2023-07-02 14:57:09,2023-07-02
"689","TEST",9437,2023-07-02 14:58:42,2023-07-02
"690","TEST",9437,2023-07-02 15:00:12,2023-07-02
"691","TEST",9437,2023-07-02 15:01:42,2023-07-02
"692","TEST",9437,2023-07-02 15:03:14,2023-07-02
"693","TEST",9437,2023-07-02 15:04:42,2023-07-02
"694","TEST",9437,2023-07-02 15:06:11,2023-07-02
"695","TEST",9437,2023-07-02 15:07:49,2023-07-02
"696","TEST",9437,2023-07-02 15:09:15,2023-07-02
"697","TEST",9437,2023-07-02 15:10:40,2023-07-02
"698","TEST",9437,2023-07-02 15:12:10,2023-07-02
"699","TEST",9437,2023-07-02 15:13:37,2023-07-02
"700","TEST",9375,2023-07-02 00:00:10,2023-07-01
"701","TEST",9375,2023-07-02 00:15:12,2023-07-01
"702","TEST",9375,2023-07-02 00:30:07,2023-07-01
"703","TEST",9375,2023-07-02 00:45:18,2023-07-01
"704","TEST",9375,2023-07-02 01:00:21,2023-07-01
"705","TEST",9375,2023-07-02 01:15:26,2023-07-01
"706","TEST",9375,2023-07-02 01:30:18,2023-07-01
"707","TEST",9375,2023-07-02 01:45:23,2023-07-01
"708","TEST",9375,2023-07-02 02:00:09,2023-07-02
"709","TEST",9375,2023-07-02 02:15:18,2023-07-02
"710","TEST",9375,2023-07-02 02:30:09,2023-07-02
"711","TEST",9375,2023-07-02 02:45:10,2023-07-02
"712","TEST",9375,2023-07-02 03:00:12,2023-07-02
"713","TEST",9375,2023-07-02 03:15:14,2023-07-02
"714","TEST",9375,2023-07-02 03:30:12,2023-07-02
"715","TEST",9375,2023-07-02 03:45:12,2023-07-02
"716","TEST",9375,2023-07-02 04:00:23,2023-07-02
"717","TEST",9375,2023-07-02 04:15:09,2023-07-02
"718","TEST",9375,2023-07-02 04:30:13,2023-07-02
"719","TEST",9375,2023-07-02 04:45:07,2023-07-02
"720","TEST",9375,2023-07-02 05:00:14,2023-07-02
"721","TEST",9375,2023-07-02 05:16:07,2023-07-02
"722","TEST",9375,2023-07-02 05:30:15,2023-07-02
"723","TEST",9375,2023-07-02 05:45:15,2023-07-02
"724","TEST",9375,2023-07-02 06:00:18,2023-07-02
"725","TEST",9375,2023-07-02 06:15:16,2023-07-02
"726","TEST",9375,2023-07-02 06:30:15,2023-07-02
"727","TEST",9375,2023-07-02 06:45:11,2023-07-02
"728","TEST",9375,2023-07-02 07:00:11,2023-07-02
"729","TEST",9375,2023-07-02 07:01:42,2023-07-02
"730","TEST",9375,2023-07-02 07:03:16,2023-07-02
"731","TEST",9375,2023-07-02 07:04:44,2023-07-02
"732","TEST",9375,2023-07-02 07:06:09,2023-07-02
"733","TEST",9375,2023-07-02 07:07:39,2023-07-02
"734","TEST",9375,2023-07-02 07:09:10,2023-07-02
"735","TEST",9375,2023-07-02 07:10:39,2023-07-02
"736","TEST",9375,2023-07-02 07:12:10,2023-07-02
"737","TEST",9375,2023-07-02 07:13:46,2023-07-02
"738","TEST",9375,2023-07-02 07:15:18,2023-07-02
"739","TEST",9375,2023-07-02 07:16:42,2023-07-02
"740","TEST",9375,2023-07-02 07:18:08,2023-07-02
"741","TEST",9375,2023-07-02 07:19:36,2023-07-02
"742","TEST",9375,2023-07-02 07:21:06,2023-07-02
"743","TEST",9375,2023-07-02 07:22:36,2023-07-02
"744","TEST",9375,2023-07-02 07:24:07,2023-07-02
"745","TEST",9375,2023-07-02 07:25:36,2023-07-02
"746","TEST",9375,2023-07-02 07:27:06,2023-07-02
"747","TEST",9375,2023-07-02 07:28:41,2023-07-02
"748","TEST",9375,2023-07-02 07:30:10,2023-07-02
"749","TEST",9375,2023-07-02 07:31:36,2023-07-02
"750","TEST",9375,2023-07-02 07:33:06,2023-07-02
"751","TEST",9375,2023-07-02 07:34:36,2023-07-02
"752","TEST",9375,2023-07-02 07:36:12,2023-07-02
"753","TEST",9375,2023-07-02 07:38:16,2023-07-02
"754","TEST",9375,2023-07-02 07:39:06,2023-07-02
"755","TEST",9375,2023-07-02 07:40:36,2023-07-02
"756","TEST",9375,2023-07-02 07:42:09,2023-07-02
"757","TEST",9375,2023-07-02 07:43:39,2023-07-02
"758","TEST",9375,2023-07-02 07:45:06,2023-07-02
"759","TEST",9375,2023-07-02 07:46:36,2023-07-02
"760","TEST",9375,2023-07-02 07:48:26,2023-07-02
"761","TEST",9375,2023-07-02 07:49:37,2023-07-02
"762","TEST",9375,2023-07-02 07:51:06,2023-07-02
"763","TEST",9375,2023-07-02 07:52:38,2023-07-02
"764","TEST",9375,2023-07-02 07:54:09,2023-07-02
"765","TEST",9375,2023-07-02 07:55:40,2023-07-02
"766","TEST",9375,2023-07-02 07:57:06,2023-07-02
"767","TEST",9375,2023-07-02 07:58:36,2023-07-02
"768","TEST",9375,2023-07-02 08:00:10,2023-07-02
"769","TEST",9375,2023-07-02 08:01:37,2023-07-02
"770","TEST",9375,2023-07-02 08:03:09,2023-07-02
"771","TEST",9375,2023-07-02 08:04:37,2023-07-02
"772","TEST",9375,2023-07-02 08:06:07,2023-07-02
"773","TEST",9375,2023-07-02 08:07:36,2023-07-02
"774","TEST",9375,2023-07-02 08:09:06,2023-07-02
"775","TEST",9375,2023-07-02 08:10:36,2023-07-02
"776","TEST",9375,2023-07-02 08:12:11,2023-07-02
"777","TEST",9375,2023-07-02 08:13:40,2023-07-02
"778","TEST",9375,2023-07-02 08:15:10,2023-07-02
"779","TEST",9375,2023-07-02 08:16:41,2023-07-02
"780","TEST",9375,2023-07-02 08:18:06,2023-07-02
"781","TEST",9375,2023-07-02 08:19:36,2023-07-02
"782","TEST",9375,2023-07-02 08:21:07,2023-07-02
"783","TEST",9375,2023-07-02 08:22:37,2023-07-02
"784","TEST",9375,2023-07-02 08:24:06,2023-07-02
"785","TEST",9375,2023-07-02 08:25:39,2023-07-02
"786","TEST",9375,2023-07-02 08:27:11,2023-07-02
"787","TEST",9375,2023-07-02 08:28:42,2023-07-02
"788","TEST",9375,2023-07-02 08:30:12,2023-07-02
"789","TEST",9375,2023-07-02 08:31:39,2023-07-02
"790","TEST",9375,2023-07-02 08:33:12,2023-07-02
"791","TEST",9375,2023-07-02 08:34:38,2023-07-02
"792","TEST",9375,2023-07-02 08:36:12,2023-07-02
"793","TEST",9375,2023-07-02 08:37:48,2023-07-02
"794","TEST",9375,2023-07-02 08:39:14,2023-07-02
"795","TEST",9375,2023-07-02 08:40:43,2023-07-02
"796","TEST",9375,2023-07-02 08:42:45,2023-07-02
"797","TEST",9375,2023-07-02 08:43:38,2023-07-02
"798","TEST",9375,2023-07-02 08:45:07,2023-07-02
"799","TEST",9375,2023-07-02 08:46:37,2023-07-02
"800","TEST",9375,2023-07-02 08:48:08,2023-07-02
"801","TEST",9375,2023-07-02 08:49:39,2023-07-02
"802","TEST",9375,2023-07-02 08:51:06,2023-07-02
"803","TEST",9375,2023-07-02 08:52:36,2023-07-02
"804","TEST",9375,2023-07-02 08:54:07,2023-07-02
"805","TEST",9375,2023-07-02 08:55:38,2023-07-02
"806","TEST",9375,2023-07-02 08:57:08,2023-07-02
"807","TEST",9375,2023-07-02 08:58:39,2023-07-02
"808","TEST",9375,2023-07-02 09:00:07,2023-07-02
"809","TEST",9375,2023-07-02 09:01:45,2023-07-02
"810","TEST",9375,2023-07-02 09:03:06,2023-07-02
"811","TEST",9375,2023-07-02 09:04:36,2023-07-02
"812","TEST",9375,2023-07-02 09:06:10,2023-07-02
"813","TEST",9375,2023-07-02 09:07:40,2023-07-02
"814","TEST",9375,2023-07-02 09:09:10,2023-07-02
"815","TEST",9375,2023-07-02 09:10:39,2023-07-02
"816","TEST",9375,2023-07-02 09:12:09,2023-07-02
"817","TEST",9375,2023-07-02 09:13:38,2023-07-02
"818","TEST",9375,2023-07-02 09:15:08,2023-07-02
"819","TEST",9375,2023-07-02 09:16:41,2023-07-02
"820","TEST",9375,2023-07-02 09:18:09,2023-07-02
"821","TEST",9375,2023-07-02 09:19:37,2023-07-02
"822","TEST",9375,2023-07-02 09:21:07,2023-07-02
"823","TEST",9375,2023-07-02 09:22:41,2023-07-02
"824","TEST",9375,2023-07-02 09:24:20,2023-07-02
"825","TEST",9375,2023-07-02 09:25:44,2023-07-02
"826","TEST",9375,2023-07-02 09:27:13,2023-07-02
"827","TEST",9375,2023-07-02 09:28:59,2023-07-02
"828","TEST",9375,2023-07-02 09:30:10,2023-07-02
"829","TEST",9375,2023-07-02 09:31:40,2023-07-02
"830","TEST",9375,2023-07-02 09:33:08,2023-07-02
"831","TEST",9375,2023-07-02 09:34:37,2023-07-02
"832","TEST",9375,2023-07-02 09:36:06,2023-07-02
"833","TEST",9375,2023-07-02 09:37:36,2023-07-02
"834","TEST",9375,2023-07-02 09:39:08,2023-07-02
"835","TEST",9375,2023-07-02 09:40:39,2023-07-02
"836","TEST",9375,2023-07-02 09:42:07,2023-07-02
"837","TEST",9375,2023-07-02 09:43:37,2023-07-02
"838","TEST",9375,2023-07-02 09:45:10,2023-07-02
"839","TEST",9375,2023-07-02 09:46:37,2023-07-02
"840","TEST",9375,2023-07-02 09:48:08,2023-07-02
"841","TEST",9375,2023-07-02 09:49:38,2023-07-02
"842","TEST",9375,2023-07-02 09:51:11,2023-07-02
"843","TEST",9375,2023-07-02 09:52:37,2023-07-02
"844","TEST",9375,2023-07-02 09:54:08,2023-07-02
"845","TEST",9375,2023-07-02 09:55:37,2023-07-02
"846","TEST",9375,2023-07-02 09:57:07,2023-07-02
"847","TEST",9375,2023-07-02 09:58:37,2023-07-02
"848","TEST",9375,2023-07-02 10:00:06,2023-07-02
"849","TEST",9375,2023-07-02 10:01:36,2023-07-02
"850","TEST",9375,2023-07-02 10:03:06,2023-07-02
"851","TEST",9375,2023-07-02 10:04:53,2023-07-02
"852","TEST",9375,2023-07-02 10:06:09,2023-07-02
"853","TEST",9375,2023-07-02 10:07:37,2023-07-02
"854","TEST",9375,2023-07-02 10:09:11,2023-07-02
"855","TEST",9375,2023-07-02 10:10:39,2023-07-02
"856","TEST",9375,2023-07-02 10:12:07,2023-07-02
"857","TEST",9375,2023-07-02 10:13:39,2023-07-02
"858","TEST",9375,2023-07-02 10:15:09,2023-07-02
"859","TEST",9375,2023-07-02 10:16:39,2023-07-02
"860","TEST",9375,2023-07-02 10:18:07,2023-07-02
"861","TEST",9375,2023-07-02 10:19:42,2023-07-02
"862","TEST",9375,2023-07-02 10:21:10,2023-07-02
"863","TEST",9375,2023-07-02 10:22:41,2023-07-02
"864","TEST",9375,2023-07-02 10:24:11,2023-07-02
"865","TEST",9375,2023-07-02 10:25:42,2023-07-02
"866","TEST",9375,2023-07-02 10:27:10,2023-07-02
"867","TEST",9375,2023-07-02 10:28:45,2023-07-02
"868","TEST",9375,2023-07-02 10:30:11,2023-07-02
"869","TEST",9375,2023-07-02 10:31:40,2023-07-02
"870","TEST",9375,2023-07-02 10:33:14,2023-07-02
"871","TEST",9375,2023-07-02 10:34:42,2023-07-02
"872","TEST",9375,2023-07-02 10:36:12,2023-07-02
"873","TEST",9375,2023-07-02 10:37:38,2023-07-02
"874","TEST",9375,2023-07-02 10:39:11,2023-07-02
"875","TEST",9375,2023-07-02 10:40:40,2023-07-02
"876","TEST",9375,2023-07-02 10:42:09,2023-07-02
"877","TEST",9375,2023-07-02 10:43:39,2023-07-02
"878","TEST",9375,2023-07-02 10:45:09,2023-07-02
"879","TEST",9375,2023-07-02 10:46:37,2023-07-02
"880","TEST",9375,2023-07-02 10:48:07,2023-07-02
"881","TEST",9375,2023-07-02 10:49:39,2023-07-02
"882","TEST",9375,2023-07-02 10:51:10,2023-07-02
"883","TEST",9375,2023-07-02 10:52:40,2023-07-02
"884","TEST",9375,2023-07-02 10:54:09,2023-07-02
"885","TEST",9375,2023-07-02 10:55:37,2023-07-02
"886","TEST",9375,2023-07-02 10:57:13,2023-07-02
"887","TEST",9375,2023-07-02 10:59:11,2023-07-02
"888","TEST",9375,2023-07-02 11:00:08,2023-07-02
"889","TEST",9375,2023-07-02 11:01:41,2023-07-02
"890","TEST",9375,2023-07-02 11:03:10,2023-07-02
"891","TEST",9375,2023-07-02 11:04:37,2023-07-02
"892","TEST",9375,2023-07-02 11:06:08,2023-07-02
"893","TEST",9375,2023-07-02 11:07:38,2023-07-02
"894","TEST",9375,2023-07-02 11:09:12,2023-07-02
"895","TEST",9375,2023-07-02 11:10:37,2023-07-02
"896","TEST",9375,2023-07-02 11:12:07,2023-07-02
"897","TEST",9375,2023-07-02 11:13:39,2023-07-02
"898","TEST",9375,2023-07-02 11:15:09,2023-07-02
"899","TEST",9375,2023-07-02 11:16:40,2023-07-02
"900","TEST",9375,2023-07-02 11:18:07,2023-07-02
"901","TEST",9375,2023-07-02 11:19:38,2023-07-02
"902","TEST",9375,2023-07-02 11:21:09,2023-07-02
"903","TEST",9375,2023-07-02 11:22:39,2023-07-02
"904","TEST",9375,2023-07-02 11:24:14,2023-07-02
"905","TEST",9375,2023-07-02 11:25:41,2023-07-02
"906","TEST",9375,2023-07-02 11:27:06,2023-07-02
"907","TEST",9375,2023-07-02 11:28:36,2023-07-02
"908","TEST",9375,2023-07-02 11:30:06,2023-07-02
"909","TEST",9375,2023-07-02 11:31:37,2023-07-02
"910","TEST",9375,2023-07-02 11:33:09,2023-07-02
"911","TEST",9375,2023-07-02 11:34:37,2023-07-02
"912","TEST",9375,2023-07-02 11:36:08,2023-07-02
"913","TEST",9375,2023-07-02 11:37:44,2023-07-02
"914","TEST",9375,2023-07-02 11:39:12,2023-07-02
"915","TEST",9375,2023-07-02 11:40:45,2023-07-02
"916","TEST",9375,2023-07-02 11:42:08,2023-07-02
"917","TEST",9375,2023-07-02 11:43:41,2023-07-02
"918","TEST",9375,2023-07-02 11:45:09,2023-07-02
"919","TEST",9375,2023-07-02 11:46:39,2023-07-02
"920","TEST",9375,2023-07-02 11:48:08,2023-07-02
"921","TEST",9375,2023-07-02 11:49:38,2023-07-02
"922","TEST",9375,2023-07-02 11:51:10,2023-07-02
"923","TEST",9375,2023-07-02 11:52:49,2023-07-02
"924","TEST",9375,2023-07-02 11:54:17,2023-07-02
"925","TEST",9375,2023-07-02 11:55:37,2023-07-02
"926","TEST",9375,2023-07-02 11:57:16,2023-07-02
"927","TEST",9375,2023-07-02 11:58:50,2023-07-02
"928","TEST",9375,2023-07-02 12:00:07,2023-07-02
"929","TEST",9375,2023-07-02 12:01:37,2023-07-02
"930","TEST",9375,2023-07-02 12:03:07,2023-07-02
"931","TEST",9375,2023-07-02 12:04:43,2023-07-02
"932","TEST",9375,2023-07-02 12:06:07,2023-07-02
"933","TEST",9375,2023-07-02 12:07:43,2023-07-02
"934","TEST",9375,2023-07-02 12:09:09,2023-07-02
"935","TEST",9375,2023-07-02 12:10:38,2023-07-02
"936","TEST",9375,2023-07-02 12:12:07,2023-07-02
"937","TEST",9375,2023-07-02 12:13:37,2023-07-02
"938","TEST",9375,2023-07-02 12:15:09,2023-07-02
"939","TEST",9375,2023-07-02 12:16:37,2023-07-02
"940","TEST",9375,2023-07-02 12:18:06,2023-07-02
"941","TEST",9375,2023-07-02 12:19:36,2023-07-02
"942","TEST",9375,2023-07-02 12:21:10,2023-07-02
"943","TEST",9375,2023-07-02 12:22:41,2023-07-02
"944","TEST",9375,2023-07-02 12:24:30,2023-07-02
"945","TEST",9375,2023-07-02 12:25:52,2023-07-02
"946","TEST",9375,2023-07-02 12:27:13,2023-07-02
"947","TEST",9375,2023-07-02 12:28:42,2023-07-02
"948","TEST",9375,2023-07-02 12:30:10,2023-07-02
"949","TEST",9375,2023-07-02 12:31:41,2023-07-02
"950","TEST",9375,2023-07-02 12:33:08,2023-07-02
"951","TEST",9375,2023-07-02 12:34:41,2023-07-02
"952","TEST",9375,2023-07-02 12:36:09,2023-07-02
"953","TEST",9375,2023-07-02 12:37:40,2023-07-02
"954","TEST",9375,2023-07-02 12:39:10,2023-07-02
"955","TEST",9375,2023-07-02 12:40:37,2023-07-02
"956","TEST",9375,2023-07-02 12:42:09,2023-07-02
"957","TEST",9375,2023-07-02 12:43:42,2023-07-02
"958","TEST",9375,2023-07-02 12:45:09,2023-07-02
"959","TEST",9375,2023-07-02 12:46:38,2023-07-02
"960","TEST",9375,2023-07-02 12:48:14,2023-07-02
"961","TEST",9375,2023-07-02 12:49:53,2023-07-02
"962","TEST",9375,2023-07-02 12:51:06,2023-07-02
"963","TEST",9375,2023-07-02 12:52:36,2023-07-02
"964","TEST",9375,2023-07-02 12:54:07,2023-07-02
"965","TEST",9375,2023-07-02 12:55:37,2023-07-02
"966","TEST",9375,2023-07-02 12:57:07,2023-07-02
"967","TEST",9375,2023-07-02 12:58:39,2023-07-02
"968","TEST",9375,2023-07-02 13:00:08,2023-07-02
"969","TEST",9375,2023-07-02 13:01:37,2023-07-02
"970","TEST",9375,2023-07-02 13:03:07,2023-07-02
"971","TEST",9375,2023-07-02 13:04:36,2023-07-02
"972","TEST",9375,2023-07-02 13:06:09,2023-07-02
"973","TEST",9375,2023-07-02 13:07:42,2023-07-02
"974","TEST",9375,2023-07-02 13:09:08,2023-07-02
"975","TEST",9375,2023-07-02 13:10:40,2023-07-02
"976","TEST",9375,2023-07-02 13:12:14,2023-07-02
"977","TEST",9375,2023-07-02 13:13:44,2023-07-02
"978","TEST",9375,2023-07-02 13:15:09,2023-07-02
"979","TEST",9375,2023-07-02 13:16:41,2023-07-02
"980","TEST",9375,2023-07-02 13:18:07,2023-07-02
"981","TEST",9375,2023-07-02 13:19:39,2023-07-02
"982","TEST",9375,2023-07-02 13:21:11,2023-07-02
"983","TEST",9375,2023-07-02 13:22:38,2023-07-02
"984","TEST",9375,2023-07-02 13:24:11,2023-07-02
"985","TEST",9375,2023-07-02 13:25:42,2023-07-02
"986","TEST",9375,2023-07-02 13:27:06,2023-07-02
"987","TEST",9375,2023-07-02 13:28:39,2023-07-02
"988","TEST",9375,2023-07-02 13:30:10,2023-07-02
"989","TEST",9375,2023-07-02 13:31:42,2023-07-02
"990","TEST",9375,2023-07-02 13:33:07,2023-07-02
"991","TEST",9375,2023-07-02 13:34:37,2023-07-02
"992","TEST",9375,2023-07-02 13:36:06,2023-07-02
"993","TEST",9375,2023-07-02 13:37:44,2023-07-02
"994","TEST",9375,2023-07-02 13:39:09,2023-07-02
"995","TEST",9375,2023-07-02 13:40:40,2023-07-02
"996","TEST",9375,2023-07-02 13:42:12,2023-07-02
"997","TEST",9375,2023-07-02 13:43:41,2023-07-02
"998","TEST",9375,2023-07-02 13:45:11,2023-07-02
"999","TEST",9375,2023-07-02 13:46:40,2023-07-02
"1000","TEST",9375,2023-07-02 13:48:26,2023-07-02
"1001","TEST",9375,2023-07-02 13:49:47,2023-07-02
"1002","TEST",9375,2023-07-02 13:51:21,2023-07-02
"1003","TEST",9375,2023-07-02 13:52:39,2023-07-02
"1004","TEST",9375,2023-07-02 13:54:09,2023-07-02
"1005","TEST",9375,2023-07-02 13:55:39,2023-07-02
"1006","TEST",9375,2023-07-02 13:57:06,2023-07-02
"1007","TEST",9375,2023-07-02 13:58:36,2023-07-02
"1008","TEST",9375,2023-07-02 14:00:06,2023-07-02
"1009","TEST",9375,2023-07-02 14:01:38,2023-07-02
"1010","TEST",9375,2023-07-02 14:03:09,2023-07-02
"1011","TEST",9375,2023-07-02 14:04:40,2023-07-02
"1012","TEST",9375,2023-07-02 14:06:10,2023-07-02
"1013","TEST",9375,2023-07-02 14:07:37,2023-07-02
"1014","TEST",9375,2023-07-02 14:09:14,2023-07-02
"1015","TEST",9375,2023-07-02 14:10:41,2023-07-02
"1016","TEST",9375,2023-07-02 14:12:10,2023-07-02
"1017","TEST",9375,2023-07-02 14:13:38,2023-07-02
"1018","TEST",9375,2023-07-02 14:15:12,2023-07-02
"1019","TEST",9375,2023-07-02 14:16:45,2023-07-02
"1020","TEST",9375,2023-07-02 14:18:13,2023-07-02
"1021","TEST",9375,2023-07-02 14:19:38,2023-07-02
