# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = mei_hr_model
# start_datetime = 2024-11-09 16:30:10 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 11
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/RtmpEx394J/standata-214b7c601103c8.json
# init = 0
# random
#   seed = 232
# output
#   file = /home/TOP/kbrock/long_spatial_data_enso_lomas/./sample_output_dir/mei_hr-202411091730-1-2550f4.csv
#   diagnostic_file =  (Default)
#   refresh = 250
#   sig_figs = -1 (Default)
#   profile_file = /home/TOP/kbrock/long_spatial_data_enso_lomas/./sample_output_dir/mei_hr-profile-202411091730-1-6fbed2.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --O1 --name=mei_hr_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,am.1,am.2,am.3,am.4,am.5,am.6,am.7,am.8,am.9,am.10,am.11,am.12,am.13,am.14,am.15,am.16,am.17,am.18,am.19,am.20,am.21,am.22,am.23,am.24,am_pred.1,am_pred.2,am_pred.3,am_pred.4,am_pred.5,am_pred.6,am_pred.7,am_pred.8,am_pred.9,am_pred.10,am_pred.11,am_pred.12,am_pred.13,am_pred.14,am_pred.15,am_pred.16,am_pred.17,am_pred.18,am_pred.19,am_pred.20,am_pred.21,am_pred.22,am_pred.23,am_pred.24,z_g.1.1,z_g.2.1,z_g.1.2,z_g.2.2,z_g.1.3,z_g.2.3,z_g.1.4,z_g.2.4,z_g.1.5,z_g.2.5,z_g.1.6,z_g.2.6,z_g.1.7,z_g.2.7,z_g.1.8,z_g.2.8,z_g.1.9,z_g.2.9,z_g.1.10,z_g.2.10,z_g.1.11,z_g.2.11,v_mu.1,v_mu.2,L_Rho_g.1.1,L_Rho_g.2.1,L_Rho_g.1.2,L_Rho_g.2.2,sigma_g.1,sigma_g.2,k,v.1.1,v.2.1,v.3.1,v.4.1,v.5.1,v.6.1,v.7.1,v.8.1,v.9.1,v.10.1,v.11.1,v.1.2,v.2.2,v.3.2,v.4.2,v.5.2,v.6.2,v.7.2,v.8.2,v.9.2,v.10.2,v.11.2,Rho_g.1.1,Rho_g.2.1,Rho_g.1.2,Rho_g.2.2
-176.346,0.992123,0.0448924,6,127,0,218.291,0.641348,0.595137,1.13846,0.921644,1.26429,-1.33757,-0.610801,0.18219,0.0703177,0.0873231,0.255114,-0.117433,-0.566348,-1.04626,-0.162674,-0.950834,-1.59309,-0.392689,-0.223106,-0.0371222,1.1663,0.650381,-0.277837,-0.360153,0.16054,0.208541,0.352495,1.58797,1.10441,-1.00406,-1.49031,-1.15782,-0.325476,-0.562623,-0.300213,-1.0681,-0.531357,-0.610343,-0.227117,-0.0946471,-0.419224,0.702471,0.452051,-0.0790101,0.489125,0.366631,0.541537,0.549937,0.84164,0.707383,-0.491693,-1.0327,-0.746447,-1.20452,1.55791,-0.509864,-0.61963,-0.358771,-1.2522,0.949233,0.391911,0.30386,0.556563,-0.513607,-0.654332,-0.553613,1.79646,-1.17078,-0.660574,-0.659127,-0.729345,0.78655,-0.229466,1,-0.293001,0,0.956112,0.482295,0.433682,0.277667,0.341167,-0.498064,-0.580933,-0.245905,-0.173033,0.45781,0.14655,-0.24771,-0.267004,-0.56466,-0.317894,-0.293767,-0.17829,0.799044,-0.192141,-0.473635,0.0418871,0.192167,-0.206054,0.815245,-0.125136,-0.218667,1,-0.293001,-0.293001,1
-183.958,0.988872,0.0448924,6,63,0,207.831,0.656998,0.336774,0.999841,0.789259,1.12628,-0.884452,-0.117905,0.206695,-0.0106635,-0.0403211,-0.175903,0.263124,-0.577695,-1.07048,0.057222,-0.862309,-0.852153,-0.371992,-0.391104,0.121507,1.48739,0.336548,-0.619446,-0.10504,0.598129,0.380619,0.984252,0.0436991,0.24691,-0.808569,-0.905057,-2.10468,-1.46244,-0.0384152,-0.65502,0.0629932,-0.498267,-0.983384,-0.540531,-0.588163,-0.559707,-0.748483,0.21846,0.349891,0.0859848,0.359327,0.619162,0.462041,0.791578,0.699177,-0.700503,-0.816681,1.80935,-1.62652,-1.03848,-1.03538,-0.577405,-0.0529483,-0.627001,1.09631,0.310367,0.260984,-0.723687,0.209962,-0.136538,-0.701251,1.19655,-0.501321,-0.820978,-0.831932,1.03759,0.651968,-0.182502,1,-0.495445,0,0.868639,0.486247,0.312175,0.277958,0.339973,-0.397109,-0.79089,-0.503453,-0.025746,0.533077,0.126903,0.102093,-0.340981,-0.243766,-0.404525,-0.298093,0.616949,-0.0300359,0.00356482,-0.161833,-0.0853999,-0.236606,-0.0694987,0.432925,-0.145085,0.410031,1,-0.495445,-0.495445,1
-188.039,0.997619,0.0448924,7,127,0,225.383,0.644125,0.955774,1.07138,0.793495,0.929856,-1.32941,-0.963185,0.0732403,-0.0699545,0.280042,0.220499,0.107958,-0.487469,-0.914201,-0.0864918,-0.675418,-1.4881,-0.306613,-0.284764,0.0803338,1.24955,0.475842,-0.173918,-0.251493,0.213438,1.41238,1.16371,1.68687,0.457521,-1.15732,-1.72143,-1.5112,-0.891294,-0.908279,-0.0791606,-0.00320849,-0.524825,-1.05936,-0.634754,-0.309416,-0.693946,0.420522,0.19374,-0.306634,1.10383,0.16087,0.590017,0.396053,0.776252,0.635557,-0.53956,-0.770699,-1.51328,-1.89002,0.919607,-1.00148,-1.32097,-0.0234505,-0.0320083,1.45547,0.378564,0.568074,1.03922,-0.616793,0.373794,-0.317047,2.90394,-1.28419,-0.0340606,-0.692681,-0.303819,0.80688,-0.235875,1,0.126159,0,0.99201,0.389749,0.302762,0.34476,0.247707,-0.300379,-0.736634,-0.390325,-0.00913979,0.567269,0.221406,-0.240394,-0.123569,-0.500511,-0.269972,-0.137777,-0.48394,0.204006,-0.434997,-0.0105092,0.169293,0.333821,0.0887074,0.860069,-0.0592808,-0.117708,1,0.126159,0.126159,1
-193.647,0.998639,0.0448924,7,127,0,229.839,0.65506,0.547955,0.922595,1.10257,1.59767,-1.09938,0.009764,0.231488,0.26353,0.0915192,-0.29572,-0.342759,-0.729333,-1.15094,0.0216839,-0.959332,-0.838918,-0.0549465,-0.360159,-0.0742174,1.2785,0.412258,-0.509795,-0.0819446,0.648038,0.811514,0.302614,0.591029,1.86879,-1.20644,-1.17236,-1.78705,-0.658379,0.481599,-1.08738,-1.25918,-0.759772,-0.558251,0.492436,-0.147384,-0.146562,0.205832,0.228997,0.264308,0.251432,0.576045,0.32778,0.603885,1.20965,1.47012,-0.72298,-0.846145,-0.417793,-0.63915,0.260211,-0.233503,0.338624,0.498327,-2.06511,2.01336,-0.195017,0.818049,-1.22469,0.879918,0.0838786,-0.0236054,0.635082,0.386369,0.243098,-0.187806,-0.408297,0.415248,-0.090886,1,-0.405426,0,0.914128,0.435932,0.221159,0.267161,0.640873,-0.368862,-0.278626,-0.101792,0.217237,0.877691,0.356614,0.383585,-0.0102904,0.168431,-0.0818708,-0.277979,-0.00859579,0.109915,0.0893956,-0.462181,-0.219952,-0.320942,-0.061939,0.13051,0.0145034,-0.065705,1,-0.405426,-0.405426,1
-192.061,0.997948,0.0448924,6,127,0,226.363,0.681071,0.328766,0.903467,1.15776,1.60779,-1.1967,-0.164445,0.111314,0.137419,0.232091,-0.287417,-0.225924,-0.760909,-1.16216,0.0548979,-0.821493,-0.970737,-0.141029,-0.410797,-0.170007,1.39262,0.497896,-0.495426,-0.00101394,0.58572,1.21722,0.401628,0.558168,2.34168,-1.03903,-1.30798,-1.66223,-0.885937,0.203626,-0.82284,-0.971191,-0.473704,-0.538316,-0.113708,-0.226808,-0.325684,0.145314,0.0893162,0.156926,0.257745,0.307741,0.302412,0.882256,1.33508,1.62519,-0.658193,-0.881613,0.0308124,-0.367998,0.650246,-0.163465,0.0627491,0.437602,-2.79624,1.99899,0.0471415,1.02312,-0.717604,0.684547,0.312255,0.337531,1.72209,0.191,0.152367,-0.797167,-0.279372,0.382218,-0.15534,1,-0.195933,0,0.980617,0.460426,0.172034,0.273632,0.748281,-0.405918,-0.169436,-0.0752633,0.201484,0.920386,0.471072,0.315183,0.155408,0.0879414,-0.367036,-0.165817,0.0349146,0.1221,0.0160956,-0.486475,-0.0594272,-0.155546,0.0296031,0.279138,0.0192662,-0.0202597,1,-0.195933,-0.195933,1
-186.371,0.998698,0.0448924,7,127,0,224.868,0.630469,0.713286,1.3059,0.633041,0.845021,-1.20532,-0.730007,0.341174,0.0212248,0.0846632,0.235845,0.176408,-0.480419,-0.802753,-0.108384,-0.831217,-1.42103,-0.343558,-0.141789,0.100502,1.08581,0.390377,-0.303694,-0.423109,0.212345,-0.0516712,1.38927,1.31654,-0.49069,-0.987718,-1.24301,-1.84778,-0.644139,-0.64523,-0.31177,0.0169181,0.175491,-0.71943,-0.566518,-0.0769739,-0.534757,0.180466,0.583652,0.0746938,0.628071,0.69072,0.878955,0.550031,0.797976,1.34753,-0.465621,0.255687,-1.81103,-2.31609,-0.191632,-1.35385,-0.581293,0.842933,-0.656398,2.08425,0.288969,0.930973,0.4482,0.171104,-0.153858,-0.972379,0.989925,-0.624546,-0.746037,-0.325629,0.447424,0.636517,-0.123326,1,-0.108467,0,0.9941,0.371962,0.469287,0.251826,0.501231,0.0951059,-0.861498,-0.503582,0.313539,0.775264,0.346287,0.0636443,-0.361688,-0.232307,-0.121122,-0.285813,-0.857895,0.0284938,-0.20227,-0.349129,0.0287165,0.161705,-0.080487,0.511314,-0.316249,0.225307,1,-0.108467,-0.108467,1
-191.878,0.991306,0.0448924,7,127,0,231.623,0.667694,0.938991,1.35156,0.900149,0.748062,-1.05185,-0.687709,0.346758,0.0550064,-0.0912212,0.114638,0.223974,-0.377925,-0.809892,-0.139697,-0.66372,-1.40919,-0.665205,-0.19275,0.0960141,1.43427,0.327878,-0.521175,-0.099468,0.471745,-0.0526739,1.23868,1.73164,0.3425,-1.15612,-1.56552,-1.74296,-0.517826,-0.337936,-0.268847,-0.136478,-0.633784,-0.26978,0.270076,0.0309186,-0.634884,0.544764,0.116046,0.077977,0.291689,0.895392,0.751693,0.649033,1.91912,1.35336,-0.719522,0.113601,-1.57345,-2.68966,-0.125043,-1.16412,-1.38904,0.111957,-0.224531,1.94199,1.27349,0.213108,0.0268229,0.169652,-0.795393,-0.452982,1.6244,-0.612051,-0.625459,-0.554532,0.154125,0.703671,-0.241165,1,-0.195044,0,0.980795,0.383214,0.267538,0.230156,0.518625,0.0435334,-1.03072,-0.446106,0.0429033,0.744197,0.081666,0.065013,-0.173589,-0.234546,-0.212504,-0.259423,-0.418802,0.10754,-0.303738,-0.064759,0.232828,-0.00408202,-0.217564,0.449881,-0.132183,0.0693788,1,-0.195044,-0.195044,1
-180.278,0.988203,0.0448924,6,63,0,231.42,0.696559,0.732979,1.08665,0.778383,0.839053,-1.06652,-0.633654,0.1767,0.19813,0.0377802,0.119203,0.105997,-0.604921,-0.898967,-0.200201,-0.740253,-1.55107,-0.352775,-0.136634,0.064019,1.25919,0.26743,-0.410922,-0.179436,0.343832,0.51673,1.39507,1.0287,0.827004,-0.606236,-1.41031,-1.74843,-0.552905,-0.436318,0.14962,-0.494668,-0.282162,-0.427538,0.261603,0.00867221,-0.532926,0.766531,0.561327,0.168182,0.905149,0.222567,1.11655,0.60416,1.9442,1.42138,-0.903413,-0.0896113,-0.483404,-2.18592,-1.16576,-1.65423,0.681764,0.737977,-0.91271,1.94929,0.0543884,0.533825,-0.257281,-0.234191,-0.219362,-1.09522,1.37436,-0.568486,-0.377901,-0.517545,1.22007,0.699291,-0.182688,1,0.125396,0,0.992107,0.38115,0.339955,0.225509,0.541759,-0.0341554,-0.833165,-0.630509,0.28128,0.742972,0.203467,-0.089262,-0.417445,-0.216679,-0.197262,-0.244104,-0.166859,-0.486363,0.159422,-0.276372,0.10144,-0.0640172,-0.0839682,0.416843,-0.15169,0.389434,1,0.125396,0.125396,1
-186.549,0.993366,0.0448924,6,63,0,223.746,0.643827,0.503753,1.22763,1.10937,0.886456,-1.28773,-0.262303,0.215944,0.0120617,0.117062,0.0547098,-0.140624,-0.783637,-0.927142,-0.204299,-0.793582,-1.60648,-0.217105,0.0216737,0.37542,1.18468,0.175499,-0.331036,0.0278393,0.421861,1.27829,1.44159,0.566463,0.680317,-0.503181,-0.887008,-1.33419,-0.238549,-0.495659,0.125092,-0.363803,-0.243666,-0.743937,0.12571,0.0880099,-0.321901,0.219998,0.071268,0.401765,0.814615,0.180412,1.1789,0.553122,1.20734,1.64802,-1.14904,-0.143714,-0.82677,-2.00314,-0.0154816,-1.3958,1.07602,0.361502,-1.00327,1.95689,1.17008,0.576494,0.347953,-0.0581455,-1.51981,-0.98279,2.66619,-0.537568,-0.490452,-0.352928,1.32578,0.67843,-0.208654,1,-0.0789362,0,0.99688,0.375535,0.261367,0.233572,0.618891,-0.0539695,-0.752249,-0.524173,0.135757,0.734881,0.216494,-0.0218357,-0.369072,-0.201876,-0.132537,-0.333385,-0.212451,0.0372937,0.309157,-0.268862,0.264493,0.0787659,-0.394788,0.714957,-0.116697,0.352716,1,-0.0789362,-0.0789362,1
-175.107,0.997681,0.0448924,6,63,0,218.418,0.622835,0.703172,1.20554,0.869168,1.32993,-1.03567,-0.427588,0.437783,0.0328492,0.0598448,-0.36778,-0.176242,-0.590653,-0.914978,0.237769,-0.442035,-0.982239,0.0291681,-0.265302,0.168432,1.12441,0.707983,-0.266164,-0.362299,0.303236,0.331116,1.2211,1.0574,0.438801,-0.726123,-1.07259,-1.19181,-0.835931,0.179491,-0.639376,-0.313065,-0.121636,-0.179877,-0.326198,-0.113024,0.0127114,0.71299,0.602613,-0.292198,0.209658,0.686693,0.486969,0.738452,1.07606,0.744499,-1.00726,-0.105918,-0.806286,-1.10197,0.479231,-0.591585,-0.532927,0.16392,-0.939733,1.24012,0.135662,0.808968,-0.766422,0.192232,-0.0610325,-0.801032,2.07017,-0.411432,-0.650698,-1.44057,0.945751,0.718719,-0.237534,1,0.28405,0,0.958809,0.550664,0.425322,0.215539,0.409969,-0.0583251,-0.606812,-0.325764,0.0902646,0.682888,0.44547,0.105855,-0.441099,-0.226561,-0.79327,-0.320817,-0.341602,0.0623002,-0.2888,-0.363422,0.205145,-0.214815,-0.0016652,0.747447,-0.315063,0.211641,1,0.28405,0.28405,1
-183.649,0.961628,0.0448924,6,63,0,213.467,0.642609,0.814151,1.00833,0.97815,1.1213,-1.36816,-0.383234,0.178497,0.312196,0.355633,0.193475,0.171826,-0.205977,-1.21001,-0.282209,-1.02783,-1.3662,-0.26822,-0.408212,-0.03196,1.27495,0.577093,-0.0951084,0.0420999,0.370681,1.15079,0.642991,0.90321,0.806361,-0.992985,-1.26339,-1.72037,-0.84572,-0.284819,-0.236411,-0.507446,0.117095,-0.966706,0.0937416,0.302655,-0.324194,0.0810196,-0.324794,1.15974,1.26235,0.735072,0.884348,0.797591,0.981448,0.98287,-0.286778,-0.100156,-0.115857,-2.21838,-1.55526,-0.681035,-0.180044,0.249577,-0.345058,1.59261,0.706275,0.234584,0.386094,-0.258387,0.280408,-0.737605,1.8137,-0.37577,0.138996,0.00580681,0.140804,0.767133,-0.320132,1,-0.0358344,0,0.999358,0.45484,0.29113,0.346942,0.447048,-0.0455551,-1.00901,-0.309762,0.113518,0.724382,0.106698,-0.117525,-0.335492,-0.170915,0.00264117,-0.0936898,-0.0326628,-0.429349,-0.0452776,-0.102996,0.188871,0.109884,0.0842783,0.535378,0.0443602,0.0409053,1,-0.0358344,-0.0358344,1
-194.242,0.982893,0.0448924,7,127,0,233.724,0.704086,0.362869,1.23654,0.825007,1.23294,-1.23947,-0.22822,0.14989,0.124004,-0.0108468,-0.367069,-0.0312603,-0.966336,-0.771391,0.149395,-0.875754,-0.780719,-0.155621,-0.334285,-0.0756335,1.08274,0.323191,-0.818585,-0.422654,0.316296,0.249876,1.51374,0.746277,0.970971,-1.37043,-1.5968,-1.96714,-0.854236,-0.498675,-0.728219,-1.06381,-1.53179,-0.860471,-0.329665,-0.55733,-0.722592,-0.121636,0.425978,-0.870638,1.19728,-0.021521,0.8753,0.234894,1.42412,1.08083,-0.618029,-1.28754,-0.318092,0.164646,0.91834,-0.91989,-0.0622087,-0.276919,-0.746294,1.6757,-0.286767,0.533492,-0.519257,-1.1445,0.187978,-0.646133,0.991193,-0.678022,-0.288406,-1.45017,-0.0948914,0.722875,-0.0465552,1,-0.0556014,0,0.998453,0.3563,0.432855,0.386421,0.3851,-0.458749,0.0586634,-0.327757,-0.0986665,0.597053,0.190083,-0.407785,-0.230217,-0.241579,-0.516697,-0.293116,-0.106487,0.392931,-0.00474635,-0.315873,-0.164267,-0.237255,0.108787,0.44393,-0.108327,-0.00610885,1,-0.0556014,-0.0556014,1
-178.306,0.990491,0.0448924,7,127,0,225.922,0.59039,0.72915,1.06145,0.84007,1.14332,-1.31549,-0.66011,0.335054,0.1388,0.23518,0.238527,0.0507523,-0.336441,-1.31016,-0.194575,-0.690806,-1.56088,-0.373471,-0.412516,0.0805532,1.42252,0.483928,-0.0642226,-0.0255306,0.529569,0.700975,0.630961,0.905398,0.434612,-1.2531,-1.24356,-1.17686,-0.882086,0.0570859,-0.524119,-0.516444,-0.103582,-0.902149,-0.457783,0.21546,-0.539384,0.170418,-0.217917,0.503088,0.258404,0.432699,0.14862,0.429805,0.632883,1.18908,-0.668416,-0.444567,-1.36004,-1.70453,0.594271,-0.785166,0.0255869,0.0191918,-0.74165,1.48414,-0.60009,0.578093,-0.406059,0.727275,0.322024,-0.427398,1.92766,-0.261261,-0.709891,-0.473753,0.671586,0.562526,-0.318269,1,-0.181466,0,0.983397,0.497243,0.263398,0.294677,0.591264,-0.221058,-0.847568,-0.390418,0.009543,0.737977,0.287453,0.361633,-0.212521,-0.12991,-0.23557,-0.229972,-0.331035,0.235404,0.0441568,-0.193023,-0.226376,-0.132811,0.0486501,0.519739,-0.171392,0.196602,1,-0.181466,-0.181466,1
-173.479,0.996028,0.0448924,6,63,0,212.037,0.692163,0.80823,1.00884,0.975056,1.09636,-1.0973,-0.335528,0.224947,0.064228,0.13065,-0.292443,-0.00909246,-0.746193,-0.874912,0.0566526,-0.876094,-1.03734,-0.162249,-0.397884,0.225955,1.09002,0.419839,-0.738046,-0.480254,0.352728,1.40192,0.629724,1.1195,0.988799,-0.971596,-1.79594,-1.69741,-1.01648,-0.534207,-0.820096,-1.12543,-0.862163,-0.883777,-0.347176,-0.470986,-0.552315,0.191648,0.272615,-0.463046,0.515102,-0.0730032,0.580384,0.0938562,0.998665,1.18571,-0.117735,0.280559,-0.779333,-1.97824,-0.633109,-0.0690922,-0.556019,0.429331,-0.647182,2.20485,0.966789,0.990936,0.354818,-0.399126,-0.279111,0.0595095,2.17919,-0.321753,-0.102891,-0.472007,0.871836,0.516556,-0.243856,1,-0.241589,0,0.970379,0.41966,0.480592,0.243997,0.497597,0.117739,-0.830189,-0.0289952,0.180173,0.925287,0.415856,-0.167497,0.0249737,-0.135027,-0.198083,-0.192574,-0.396021,-0.0655694,-0.251281,-0.351665,0.194873,0.0504186,-0.0838246,1.00937,-0.0106264,0.461389,1,-0.241589,-0.241589,1
-171.238,0.992261,0.0448924,7,127,0,209.853,0.638533,0.669118,0.96863,0.727627,0.953289,-1.2852,-0.419919,0.262978,-0.0996918,-0.0618665,0.111419,0.0696073,-0.465598,-1.16356,-0.0535828,-0.931932,-1.38558,-0.227305,-0.295085,-0.179233,1.07487,0.45573,-0.207532,-0.163399,0.38721,0.612073,0.687916,0.816825,-0.105204,-0.674379,-0.882213,-1.63476,-1.01948,-0.0586427,-0.44925,-0.210064,-0.367987,-0.624967,-0.364203,0.195509,-0.318359,0.48875,-0.127863,0.642825,0.466908,0.605502,0.4838,0.620711,0.74785,1.50342,-1.18728,-0.286527,-0.110759,-0.72613,2.30418,-1.44959,0.055011,0.335878,-0.509219,2.48699,-0.173735,1.00197,-0.184199,1.02933,-0.640664,-0.757561,2.22977,-0.643027,-0.544344,-1.01717,-0.419711,0.558247,-0.292274,1,0.0609986,0,0.998138,0.324938,0.459545,0.257139,0.488519,-0.0931035,-0.235948,-0.471029,0.10914,0.808118,0.325579,0.334469,-0.246161,-0.208944,-0.330519,-0.502447,-0.0588359,1.03655,-0.0154015,-0.224158,-0.00997621,-0.0564032,-0.265012,1.00153,-0.26771,-0.22103,1,0.0609986,0.0609986,1
-174.368,0.984864,0.0448924,6,63,0,208.81,0.617024,0.504435,1.17089,0.960126,1.38742,-1.12918,-0.378066,0.119005,0.192651,0.105757,-0.22383,-0.165792,-0.639804,-0.823054,-0.120579,-0.76928,-1.08369,-0.298045,-0.0112593,-0.145171,1.37133,0.606819,-0.225181,0.0096171,0.373687,0.86509,0.652118,0.490411,1.13986,-0.868081,-1.18843,-1.29368,-0.585227,-0.232821,-0.360024,-0.51236,-0.704083,-0.495845,-0.168582,-0.478488,-0.249832,0.0469649,0.558223,-0.660532,0.351153,0.310449,0.86221,0.602966,1.01611,1.67858,0.433994,-0.382936,0.014365,-0.942531,0.804829,-1.86795,0.479248,0.566503,-0.550072,2.4395,1.39997,1.13298,0.424063,0.20139,-0.00667706,-0.521305,0.927651,-0.361574,-0.577904,0.15378,0.588996,0.520679,-0.308807,1,-0.314141,0,0.949376,0.327773,0.857014,0.270165,0.550193,-0.125516,-0.308936,-0.612264,0.185685,0.799603,0.371359,0.0660102,-0.17087,-0.118514,0.0504051,-0.0988021,0.114783,0.908584,0.892826,-0.60007,0.482285,0.040007,-0.0596515,0.895111,-0.372855,0.437823,1,-0.314141,-0.314141,1
-187.259,1,0.0448924,6,63,0,217.257,0.697409,0.393484,1.27208,0.799138,1.12222,-1.45778,-0.412964,0.233982,-0.172925,0.170566,0.133826,-0.0168257,-0.14149,-0.840929,-0.177978,-0.190626,-1.23153,0.168301,-0.36675,0.258619,1.32812,0.373077,-0.860953,-0.2429,0.480274,-0.0131488,0.889173,0.995249,0.0973934,-1.10691,-1.4783,-1.58799,-0.984434,-0.115041,-0.645154,-0.666444,0.0804183,-0.58098,-0.257158,0.447412,-0.054002,0.744176,0.0399923,0.25373,0.877116,0.562493,0.224092,0.766611,0.857425,1.02672,-1.32986,0.579132,-1.05389,-1.31296,-0.0794297,0.495131,-1.05422,0.543787,-1.09467,1.81925,-0.632424,0.810301,-0.792415,0.53755,0.00119925,-0.406924,2.35076,-0.0413386,-0.634755,-0.365229,-1.00544,0.475965,-0.278739,1,0.183308,0,0.983055,0.492286,0.326235,0.276508,0.505439,0.285098,-0.646353,0.243746,0.267699,0.895592,0.3989,0.264628,-0.200323,-0.0203504,-0.179797,-0.365095,-0.303358,-0.103991,-0.308486,-0.318549,-0.0940285,-0.205676,0.032531,0.729569,-0.206042,-0.344292,1,0.183308,0.183308,1
-192.706,0.996806,0.0448924,6,127,0,225.694,0.691764,0.23236,1.15945,0.873288,1.16652,-1.51925,-0.297645,-0.172146,-0.109503,-0.0283171,0.00875321,-0.193287,-0.468252,-1.01053,-0.080904,-0.433471,-1.20466,0.443579,-0.291079,0.094647,1.40012,0.0957917,-0.519754,-0.183656,0.39717,0.33321,-0.434172,0.604826,-0.424123,-1.3526,-1.19301,-1.73621,-1.26997,-0.0398037,-0.81729,-0.292349,-0.112525,-0.460776,-0.0668376,-0.257414,-0.532186,0.338386,0.122992,0.261339,0.330458,0.605788,0.72217,0.729658,1.01544,1.6475,-1.159,0.227367,-0.735302,-1.28441,-0.376611,-0.552142,-0.392302,0.499689,-0.419947,1.78488,-0.813781,1.1538,-0.330892,0.711178,-1.09269,-0.0721397,2.06749,-0.354953,-0.16958,0.520464,0.0287442,0.425103,-0.29143,1,0.30357,0,0.952809,0.465363,0.38924,0.290488,0.766687,0.105808,-0.597719,-0.256946,0.232537,0.830617,0.536934,0.330956,-0.0335711,-0.165182,0.242205,-0.23517,-0.245836,-0.291443,-0.210735,-0.0967023,-0.090904,0.0136158,-0.321213,0.75825,-0.104834,0.0721593,1,0.30357,0.30357,1
-185.58,0.99588,0.0448924,6,127,0,235.76,0.665014,0.604667,1.21318,0.397683,1.22957,-1.2987,-0.454968,0.233749,-0.0233131,0.230714,0.010009,-0.118399,-1.12814,-1.26573,0.0966686,-0.704687,-1.53993,-0.0213203,-0.331106,-0.501103,1.29954,0.505588,-0.565348,-0.151491,0.768942,0.245734,0.653696,0.429128,0.812368,-0.856258,-1.20183,-1.42805,-0.752184,-0.443702,-0.560955,-0.651939,-0.672631,-0.792866,-0.229995,-0.141775,0.178672,0.503873,0.0919847,-0.610526,-0.00446268,0.102203,0.206611,0.745123,0.83924,1.26046,-1.25949,-0.387087,0.819848,-1.28044,0.587565,-0.265953,-1.30267,0.600298,-0.870093,1.98345,1.11699,1.00781,-0.380389,0.423225,-0.850541,-0.212738,2.21043,-0.567397,-0.498773,-0.541077,-0.465897,0.547934,-0.290758,1,-0.0232367,0,0.99973,0.376947,0.288656,0.287762,0.475126,-0.145911,-0.482658,-0.10025,0.22628,0.747656,0.379889,0.159533,-0.080191,-0.213878,-0.203957,-0.371915,0.239186,0.178147,-0.374138,-0.255116,0.309035,-0.116532,-0.248286,0.639307,-0.140129,-0.130818,1,-0.0232367,-0.0232367,1
-181.23,0.99719,0.0448924,6,63,0,221.622,0.656953,0.594835,1.04701,0.577996,0.778381,-1.1922,-0.501407,0.174857,-0.109089,0.233688,0.334851,0.0971845,-0.872283,-1.46825,-0.19937,-0.785414,-1.50976,-0.140509,-0.483546,0.132519,1.42872,0.472657,-0.114902,-0.00059571,0.448378,0.656604,0.512382,1.34373,0.90043,-0.95308,-1.54715,-1.66392,-0.992131,-0.148028,-0.719815,-0.524016,-0.71158,-0.496476,-0.28478,-0.524277,-1.1239,0.043674,0.239474,0.000874942,0.17811,0.555734,0.864882,0.117321,0.936668,1.26029,-0.466264,-0.223454,0.306646,-0.79664,0.550086,-0.838446,-0.332877,-0.0817786,-1.6778,1.7994,0.713701,0.833581,0.233525,0.269804,-0.414076,-0.213899,2.57782,-0.173442,-0.882443,0.0728534,0.22493,0.422602,-0.193253,1,-0.266666,0,0.963789,0.535668,0.331947,0.230423,0.675097,-0.119697,-0.426734,-0.449129,-0.0438062,0.963883,0.446522,0.144525,-0.114579,-0.0929072,0.0390252,-0.26073,0.117884,0.246505,-0.0322779,-0.529533,0.0690509,0.000923374,-0.156357,0.843648,-0.266964,0.0655124,1,-0.266666,-0.266666,1
